mX,mY,mZ 
6.43,-41.94,34.78
4.29,-33.69,34.78
-0.89,-25.99,34.27
-7.68,-20.61,32.20
-14.29,-17.56,30.65
-20.19,-17.38,29.10
-35.55,-19.89,24.97
-44.48,-38.17,20.84
-46.27,-52.51,12.23
-47.16,-56.28,2.07
-45.55,-55.38,7.06
-34.66,-63.09,12.40
-17.69,-69.00,13.26
1.97,-72.23,7.23
6.43,-67.39,17.56
3.57,-69.18,17.91
1.97,-59.32,28.76
-1.25,-54.66,31.86
-5.72,-54.84,31.68
-7.86,-56.99,30.65
-6.43,-58.43,30.65
-3.75,-58.25,30.13
0.00,-60.22,29.27
11.61,-62.19,24.62
18.40,-57.53,21.87
20.72,-57.35,21.35
15.54,-56.46,24.97
15.54,-53.95,27.38
15.54,-48.57,31.17
9.29,-44.45,33.75
1.07,-38.00,36.51
-3.22,-34.41,35.13
-5.72,-28.68,36.51
-4.64,-19.36,32.03
-6.97,-12.01,27.03
-13.40,-4.84,21.87
-20.01,-2.87,18.25
-28.22,-4.66,16.88
-34.48,-9.14,16.70
-36.26,-12.37,14.98
-36.08,-11.11,12.74
-38.41,-4.84,8.44
-36.80,-3.58,7.58
-32.87,-2.51,6.54
-32.33,-3.76,10.50
-33.41,-8.07,13.60
-37.34,-14.52,17.74
-38.76,-33.16,26.00
-31.62,-53.59,27.38
-30.90,-58.61,23.25
-29.30,-59.86,25.14
-28.58,-58.07,25.83
-30.55,-60.76,24.45
-28.22,-67.03,14.46
-35.37,-64.52,9.30
-35.37,-65.95,0.34
-21.97,-72.23,0.17
-13.76,-72.94,6.37
-2.14,-70.26,17.56
1.61,-69.36,18.77
1.07,-69.90,15.84
-0.71,-67.03,22.73
-5.90,-62.91,27.03
-8.22,-62.01,27.90
-10.54,-58.96,29.79
-10.90,-62.55,29.79
-10.72,-62.01,27.55
-10.18,-62.91,25.66
-1.97,-66.85,22.90
0.18,-66.85,21.52
8.22,-65.60,19.63
17.15,-61.29,19.97
20.72,-56.99,21.35
18.22,-56.28,25.14
14.65,-55.20,26.52
12.33,-50.72,31.51
5.90,-38.89,35.64
1.79,-36.20,34.78
-2.86,-25.81,34.09
-5.90,-16.67,29.45
-2.14,-12.19,26.17
3.93,-3.94,17.91
6.07,-2.51,15.84
6.61,-8.07,20.15
2.14,-2.87,15.15
-7.68,2.33,11.54
-13.40,2.33,11.88
-13.04,0.54,13.95
-15.36,-0.72,15.84
-15.90,-5.20,22.90
-13.04,-13.44,28.41
-13.76,-14.88,29.79
-19.11,-25.99,33.92
-13.58,-34.05,36.51
-10.18,-34.59,36.68
-7.32,-41.04,35.64
-2.86,-46.60,36.85
2.68,-54.30,32.54
-4.11,-62.19,28.76
-10.36,-60.22,28.24
-15.18,-56.46,32.72
-14.83,-56.81,31.51
-10.90,-54.66,34.27
-12.33,-55.02,33.23
-7.15,-58.07,32.72
-7.15,-59.86,29.62
-9.47,-57.89,32.54
-13.22,-50.90,35.47
-12.15,-48.03,34.78
-10.90,-45.70,36.68
-10.90,-40.68,36.68
-9.65,-34.77,35.47
-8.93,-36.92,36.85
-10.54,-43.91,37.37
-13.76,-45.70,34.96
-20.90,-43.91,34.27
-22.15,-39.79,35.13
-17.86,-29.75,34.78
-24.12,-19.18,28.41
-36.08,-19.36,22.73
-38.76,-19.54,20.49
-43.23,-24.02,18.25
-46.62,-32.80,18.77
-46.09,-41.58,17.56
-44.84,-43.91,18.08
-47.34,-46.42,15.67
-35.01,-57.71,22.73
-12.68,-64.70,24.28
2.32,-63.27,26.35
8.22,-61.12,24.97
8.04,-57.89,28.24
4.82,-61.83,26.35
6.97,-63.62,21.87
6.07,-59.86,27.90
2.50,-58.43,30.31
-1.79,-53.41,33.41
-5.00,-48.03,36.16
-5.72,-47.32,35.47
-7.15,-46.60,36.16
-6.07,-48.39,35.13
-7.86,-54.48,34.09
-7.50,-56.99,32.03
-6.43,-63.80,27.90
-0.89,-66.67,23.07
6.43,-65.95,21.01
11.97,-63.62,19.11
16.79,-62.01,19.29
16.97,-62.19,19.46
15.90,-59.68,20.84
16.43,-57.35,24.80
14.65,-48.75,30.31
6.43,-38.71,34.78
4.29,-32.26,34.09
-8.22,-20.79,32.03
-15.01,-12.90,25.83
-18.94,-8.96,23.42
-23.22,-4.30,18.60
-23.94,-5.74,18.94
-30.19,-10.93,21.87
-32.69,-15.59,23.94
-37.16,-37.28,26.17
-35.91,-46.78,27.03
-28.58,-54.48,28.58
-21.62,-59.68,29.10
-15.36,-64.88,23.94
-16.26,-57.17,30.82
-22.69,-55.74,29.45
-24.83,-56.46,29.45
-21.62,-48.93,33.23
-16.08,-49.11,34.78
-7.68,-51.80,35.64
-11.61,-49.29,34.61
-16.79,-56.99,31.68
-19.29,-65.60,22.73
-26.97,-65.78,19.11
-27.33,-66.13,17.74
-17.51,-73.12,9.30
-7.15,-70.97,13.78
-0.71,-70.97,12.40
-3.04,-69.00,16.70
-5.36,-72.41,14.12
-0.18,-70.43,17.74
0.71,-67.39,21.01
-1.43,-64.88,25.83
-3.22,-62.73,28.58
-7.15,-57.35,30.65
-12.33,-58.25,30.48
-17.69,-59.32,30.13
-19.83,-60.76,28.07
-17.86,-62.73,25.83
-15.72,-65.60,22.39
-13.93,-67.39,20.66
-10.36,-69.18,20.32
-1.07,-69.54,18.94
10.36,-68.11,16.88
24.12,-61.47,12.57
26.80,-60.58,8.95
26.97,-61.47,9.13
23.04,-58.96,17.39
18.94,-54.48,25.83
14.11,-47.14,29.10
14.11,-39.61,32.89
10.00,-27.60,31.68
7.15,-20.79,30.31
1.43,-11.83,26.17
-2.50,-11.11,25.14
-11.61,-11.29,24.62
-18.40,-10.93,27.03
-20.36,-12.19,26.52
-22.87,-11.83,25.48
-23.04,-7.71,23.94
-24.65,-6.09,20.66
-25.55,-4.48,19.46
-25.55,-9.50,23.25
-25.55,-13.44,26.00
-29.30,-15.77,27.90
-25.55,-12.01,23.94
-22.69,-4.84,20.84
-19.83,-5.20,21.87
-25.01,-6.45,18.60
-30.90,-8.07,18.77
-39.66,-19.36,19.63
-40.73,-34.05,25.14
-28.58,-46.60,31.00
-15.54,-52.15,32.89
-22.33,-47.49,33.23
-35.01,-44.09,28.93
-40.37,-43.37,22.73
-37.51,-45.52,25.83
-32.51,-44.45,27.90
-35.37,-52.69,25.14
-37.69,-55.38,18.42
-43.23,-56.63,9.99
-48.41,-53.59,7.40
-45.02,-59.14,-1.38
-33.94,-68.46,4.82
-22.87,-69.90,13.43
-10.36,-70.26,17.56
-7.32,-69.00,18.42
-7.15,-70.61,15.15
-8.57,-70.97,14.81
-15.36,-69.54,15.15
-13.93,-71.33,15.15
-6.79,-71.33,12.74
-7.86,-67.75,22.04
-8.04,-66.85,23.59
-9.11,-63.62,27.72
-9.11,-60.04,29.79
-13.22,-55.92,31.34
-12.86,-56.28,32.03
-12.86,-55.92,32.72
-14.11,-55.38,30.48
-12.50,-59.50,30.31
-10.90,-62.91,27.03
-5.90,-66.49,22.90
1.61,-67.93,20.84
11.97,-66.85,16.70
21.97,-63.80,13.09
29.30,-58.07,7.92
30.01,-55.92,8.61
24.12,-57.53,15.67
20.36,-57.71,22.39
16.79,-53.77,26.52
14.11,-49.29,30.48
9.47,-43.19,33.58
-0.36,-31.90,34.78
-10.72,-25.81,34.44
-15.54,-18.82,30.82
-17.69,-13.08,25.66
-17.69,-14.16,27.38
-15.18,-32.44,35.30
-16.26,-35.67,36.33
-18.22,-35.84,35.13
-25.90,-44.27,31.17
-34.30,-50.90,26.52
-38.94,-52.33,20.32
-39.84,-53.23,19.11
-38.05,-58.61,11.88
-33.23,-64.16,13.09
-14.29,-74.92,4.82
-2.32,-74.02,6.72
0.36,-71.33,10.68
4.82,-69.18,13.78
5.18,-69.72,13.95
-1.07,-72.76,13.43
0.18,-72.94,10.16
-0.18,-67.93,20.15
-1.07,-58.79,30.31
-5.36,-56.28,32.37
-10.36,-52.69,33.41
-13.04,-52.51,34.61
-15.36,-55.92,33.23
-14.47,-57.17,30.48
-16.43,-62.73,26.86
-14.83,-62.91,26.35
-12.50,-63.09,26.52
-5.90,-65.42,23.59
3.04,-65.06,23.59
18.04,-61.47,18.77
31.98,-54.30,8.78
31.62,-53.95,9.82
26.80,-54.84,18.60
21.79,-51.62,25.48
19.29,-46.60,26.86
13.40,-38.17,31.86
2.14,-29.39,34.44
-9.47,-16.31,30.13
-12.15,-10.39,27.21
-11.61,-11.29,25.31
-12.15,-17.21,31.00
-10.54,-23.48,32.20
-16.97,-29.21,34.27
-23.22,-40.15,34.09
-17.69,-53.59,33.23
-12.68,-51.08,34.61
-13.22,-51.26,34.09
-13.58,-52.69,32.72
-9.65,-54.48,33.41
-16.43,-60.58,27.90
-28.94,-59.50,25.14
-30.90,-57.53,24.62
-25.90,-56.46,26.69
-26.80,-58.43,26.17
-24.83,-56.10,28.07
-24.65,-54.13,31.34
-25.01,-56.63,28.24
-26.80,-64.88,21.70
-31.62,-59.68,23.25
-30.01,-56.63,26.17
-29.48,-56.46,26.35
-28.22,-59.14,24.11
-26.97,-62.19,23.59
-29.30,-61.29,23.42
-29.30,-56.28,27.90
-25.72,-54.48,28.93
-26.80,-56.63,26.17
-22.51,-62.73,26.52
-18.76,-64.34,23.59
-26.26,-62.91,19.46
-29.12,-61.47,20.84
-31.80,-58.43,22.39
-30.37,-56.28,24.45
-28.22,-62.01,23.07
-27.51,-63.09,21.70
-29.65,-62.37,19.97
-31.62,-57.53,22.56
-30.01,-59.50,22.73
-28.58,-59.50,22.04
-27.69,-60.04,24.28
-26.97,-62.19,22.56
-26.44,-65.24,19.29
-29.83,-61.12,20.15
-31.98,-60.40,20.15
-33.76,-60.40,20.49
-32.69,-58.25,23.59
-31.08,-57.71,24.45
-28.76,-58.25,25.31
-25.90,-62.91,22.90
-29.65,-59.14,22.73
-31.44,-56.99,24.80
-28.40,-53.59,29.10
-26.80,-54.48,28.93
-22.33,-52.87,31.51
-13.76,-46.78,35.64
-15.01,-46.60,35.47
-11.08,-45.52,36.85
-8.93,-49.47,34.44
-6.79,-55.56,32.37
-6.25,-58.96,30.48
-8.57,-63.09,27.38
-11.61,-66.13,22.90
-13.04,-64.70,26.35
-15.18,-60.76,29.79
-10.00,-56.99,32.37
-8.57,-56.28,31.68
-9.11,-58.96,32.20
-5.36,-61.29,29.96
-12.33,-58.25,31.86
-19.83,-55.38,32.54
-19.29,-51.44,33.58
-16.43,-54.48,31.68
-10.90,-61.12,29.45
-18.76,-61.83,26.00
-22.51,-56.99,29.96
-19.65,-55.56,29.96
-14.11,-50.72,35.64
-10.18,-48.21,35.30
-9.65,-41.94,35.82
-27.51,-36.92,33.06
-40.91,-33.16,23.94
-44.66,-29.39,20.32
-47.52,-32.62,16.19
-46.80,-40.86,15.50
-42.16,-45.52,20.32
-33.76,-46.06,27.03
-33.41,-50.72,28.07
-30.55,-60.40,23.94
-33.41,-58.96,20.15
-37.34,-62.19,13.95
-44.48,-58.61,3.27
-33.76,-66.49,-4.65
-21.26,-72.94,-4.65
-10.36,-71.69,14.81
-7.32,-70.79,15.33
-4.47,-69.72,14.64
0.36,-69.54,16.88
3.04,-70.43,16.70
3.39,-67.93,20.49
1.43,-63.80,24.45
-4.29,-64.88,25.48
-6.61,-62.19,28.41
-11.61,-62.91,29.79
-18.22,-61.65,26.52
-20.54,-60.76,26.35
-18.76,-63.62,23.59
-15.72,-66.67,22.73
-10.54,-67.21,21.52
-7.15,-68.11,21.01
1.61,-70.08,19.11
10.72,-66.67,17.22
27.51,-58.07,13.78
32.69,-53.59,11.54
23.76,-48.93,24.97
18.04,-48.93,27.72
16.08,-43.73,30.31
7.68,-37.10,33.75
-0.89,-30.65,34.61
-5.72,-21.51,34.09
-9.47,-17.03,30.48
-11.61,-12.01,28.41
-17.15,-8.60,24.45
-33.76,-20.97,26.00
-38.41,-37.10,27.38
-38.05,-54.30,20.49
-43.94,-56.99,13.43
-49.13,-53.95,0.17
-48.41,-51.80,-4.65
-39.48,-64.34,-1.89
-18.94,-72.76,6.20
-2.32,-70.43,12.91
2.50,-69.18,15.50
3.04,-69.36,17.74
2.32,-66.85,21.52
-0.89,-63.62,24.28
-6.79,-59.86,28.58
-8.40,-60.04,28.76
-11.61,-63.98,24.97
-10.54,-64.34,27.38
-10.18,-63.27,26.35
-6.97,-67.93,21.87
-2.86,-67.03,21.01
-0.89,-68.28,18.77
11.79,-66.31,17.22
22.87,-59.50,15.15
26.97,-55.38,14.29
28.76,-56.81,14.64
20.72,-57.71,21.35
17.15,-53.41,26.86
11.79,-46.60,32.37
8.22,-38.00,34.44
-1.43,-27.24,33.75
-9.11,-18.46,32.54
-13.04,-12.72,29.10
-16.26,-9.50,24.62
-22.33,-12.01,23.59
-33.94,-22.94,26.17
-39.30,-38.00,23.76
-31.62,-53.59,25.66
-20.36,-60.58,28.93
-13.04,-63.98,28.41
-7.32,-60.76,28.41
-22.87,-64.52,25.14
-34.83,-61.12,17.74
-46.27,-55.74,4.65
-44.66,-58.07,3.44
-34.66,-67.03,1.38
-22.15,-72.05,-4.13
-3.93,-75.63,1.72
-2.68,-71.87,13.60
-5.72,-69.54,16.53
-8.40,-66.49,23.94
-15.01,-60.58,28.93
-21.62,-59.68,26.35
-27.69,-61.12,24.28
-29.48,-59.68,23.59
-30.37,-60.58,21.35
-24.83,-66.13,18.42
-14.29,-71.33,14.46
-4.82,-72.23,13.60
5.00,-71.33,13.78
22.15,-63.09,9.30
27.33,-60.04,6.72
23.22,-59.86,14.12
16.43,-58.43,23.42
15.72,-53.05,28.93
14.47,-43.55,30.82
12.50,-32.26,33.06
14.29,-29.03,30.65
18.76,-24.91,27.38
21.08,-25.09,25.83
24.29,-24.73,22.73
28.58,-28.68,21.70
30.73,-34.41,20.32
31.98,-37.82,21.18
31.62,-34.95,18.77
34.83,-29.21,12.23
38.76,-26.35,-1.21
40.01,-29.03,-4.82
39.12,-34.59,3.96
25.72,-30.47,22.73
14.83,-34.95,32.20
7.32,-43.55,35.99
5.72,-48.03,34.44
6.97,-48.21,33.23
10.18,-46.78,32.89
11.79,-47.67,32.72
13.22,-46.96,33.06
12.68,-47.14,32.20
14.83,-48.93,30.82
13.93,-48.39,32.72
15.01,-46.96,29.96
13.04,-48.21,31.86
10.54,-48.57,32.20
10.00,-48.75,32.37
8.04,-49.65,33.23
8.22,-50.54,32.37
8.57,-50.18,32.37
10.54,-50.72,31.17
9.83,-51.80,31.51
11.08,-53.41,29.96
11.61,-52.87,30.13
11.97,-52.51,30.48
12.50,-52.69,29.62
13.22,-51.97,30.31
12.50,-53.41,29.27
11.61,-54.30,29.10
12.50,-54.84,29.96
12.86,-53.41,30.31
13.22,-53.41,29.62
13.40,-52.51,29.45
13.40,-53.59,29.45
12.86,-54.13,29.27
15.72,-53.05,28.93
13.58,-53.77,29.62
12.33,-53.23,31.51
11.79,-52.69,31.34
11.61,-52.15,32.54
11.43,-51.97,29.27
10.18,-54.30,31.17
10.72,-54.84,31.34
11.61,-53.23,29.45
11.61,-55.38,29.10
12.50,-53.77,29.96
17.51,-54.13,26.17
21.97,-51.08,24.97
25.37,-49.82,23.42
25.19,-50.72,23.94
21.62,-50.36,24.97
19.11,-44.99,28.41
14.29,-42.30,31.34
18.58,-43.73,29.27
21.26,-42.48,28.76
20.90,-44.27,26.69
26.44,-46.60,24.80
27.51,-46.60,21.70
30.01,-48.39,19.63
30.37,-46.96,17.91
31.26,-48.21,17.74
27.51,-48.75,19.63
25.19,-50.00,22.56
19.83,-50.36,26.35
14.65,-50.54,29.96
12.33,-51.44,30.13
12.15,-52.33,31.17
11.61,-53.59,29.79
9.29,-53.05,31.34
8.22,-51.97,32.37
8.40,-52.87,31.17
8.57,-51.26,31.00
8.57,-53.77,29.62
7.32,-53.59,32.54
7.68,-53.95,31.86
8.04,-53.59,33.58
9.11,-53.95,30.82
7.68,-53.59,32.89
8.22,-54.84,30.65
8.22,-54.13,32.03
7.50,-54.48,32.37
7.68,-54.30,31.86
7.50,-54.84,30.65
7.50,-56.99,30.31
6.97,-55.74,31.17
6.61,-55.74,30.48
7.32,-57.89,31.17
7.50,-56.99,30.31
7.32,-56.46,30.48
7.86,-57.71,29.62
10.18,-56.46,28.07
10.90,-55.74,30.13
13.22,-53.41,29.27
15.72,-50.90,29.62
19.29,-45.52,27.90
15.72,-38.35,32.72
10.90,-28.14,31.86
6.43,-21.15,31.00
4.11,-18.46,30.48
4.29,-12.19,26.86
7.68,-8.07,23.59
11.08,-7.89,19.29
15.72,-9.32,18.94
16.97,-7.71,18.08
18.58,-8.24,17.56
17.69,-9.50,18.77
17.33,-9.86,19.80
12.33,-11.65,21.18
9.47,-10.93,23.94
6.97,-9.86,23.94
4.82,-8.78,23.25
3.75,-9.14,23.59
1.25,-11.29,24.62
0.18,-10.57,23.59
3.75,-12.01,24.97
4.47,-12.72,26.00
5.00,-12.19,25.83
4.47,-15.95,28.76
3.93,-17.56,30.65
3.57,-20.43,30.65
4.64,-26.53,32.72
7.50,-32.26,33.06
7.68,-38.17,34.61
7.68,-41.40,33.92
6.07,-39.07,34.44
3.75,-32.80,34.27
5.54,-33.51,34.96
10.36,-44.09,34.44
11.61,-39.61,33.58
5.18,-31.01,33.23
9.65,-39.79,32.37
11.97,-41.76,32.20
5.00,-32.26,33.06
9.29,-32.62,33.06
15.01,-43.37,32.72
16.97,-48.93,28.76
11.97,-33.87,32.54
10.18,-31.01,31.86
13.93,-40.15,31.68
15.54,-49.29,27.72
11.61,-36.74,32.20
9.47,-37.46,32.54
12.86,-44.09,32.03
11.08,-39.07,33.06
6.07,-30.83,33.06
11.25,-37.10,32.37
17.15,-50.54,27.55
11.61,-40.33,32.54
7.86,-31.90,32.37
11.43,-43.73,33.75
14.65,-48.39,30.65
7.50,-37.64,34.09
5.00,-30.11,33.41
8.93,-32.62,33.06
17.15,-47.67,28.24
15.90,-44.63,29.10
10.90,-34.95,32.89
10.90,-32.08,32.54
14.47,-43.55,31.17
15.54,-47.49,29.79
7.86,-34.41,33.41
5.90,-30.65,33.23
10.00,-40.50,33.06
16.43,-53.05,26.86
10.00,-44.81,34.09
9.65,-40.86,34.09
7.68,-39.61,33.92
10.54,-40.33,32.89
8.22,-34.05,33.75
5.54,-30.65,33.92
5.54,-27.06,32.89
4.47,-29.21,32.54
8.93,-33.34,32.72
7.50,-48.39,33.06
-4.82,-43.19,34.96
-10.54,-42.12,35.64
-13.93,-42.30,36.16
-10.18,-43.19,36.33
-7.32,-51.80,34.96
-4.47,-57.53,31.51
-5.72,-47.32,35.47
-9.83,-48.57,34.96
-7.15,-58.07,31.34
-11.08,-50.18,34.09
-14.47,-51.08,34.96
-10.18,-53.23,33.58
-7.86,-53.77,33.06
-11.79,-48.75,35.82
-10.36,-52.33,34.09
-5.54,-57.53,32.20
-7.15,-49.11,35.47
-9.11,-48.93,35.64
-3.75,-55.02,31.86
-5.72,-49.82,35.47
-7.15,-47.32,34.78
-2.86,-53.77,33.41
-5.00,-46.96,34.44
-7.32,-42.83,36.33
-3.75,-43.19,36.68
-3.39,-44.27,34.96
-5.36,-40.15,37.19
-4.29,-44.81,36.85
-0.18,-49.29,33.92
-1.25,-46.42,36.33
-1.79,-42.66,35.13
-1.07,-45.88,35.82
-0.89,-47.14,35.99
-3.04,-49.29,35.30
-2.32,-53.95,32.20
-1.07,-57.71,29.62
-7.32,-55.38,31.51
-9.29,-52.69,34.78
-5.18,-56.81,30.48
-3.57,-60.22,28.93
-7.15,-56.28,32.37
-8.57,-54.48,33.06
-3.04,-58.25,30.13
-1.97,-54.66,31.51
-5.72,-51.97,34.44
-4.11,-55.74,32.20
2.50,-53.41,33.41
-1.79,-50.54,34.78
-3.22,-53.05,33.75
2.32,-58.61,30.13
-0.71,-52.69,33.06
-6.43,-49.47,34.44
-0.18,-53.23,32.54
3.39,-55.38,31.51
-3.04,-51.80,34.27
-2.86,-52.69,34.44
0.89,-61.12,26.69
-3.22,-55.20,31.34
-7.32,-50.72,34.61
-9.11,-53.95,32.54
0.89,-61.83,26.00
-4.29,-55.92,32.03
-10.90,-53.59,33.23
-5.00,-60.58,28.58
-2.32,-67.21,21.52
-10.90,-56.10,32.20
-14.65,-54.84,31.68
-1.25,-71.15,17.05
-11.08,-57.71,31.34
-4.47,-59.32,30.13
-3.57,-58.79,31.00
-13.76,-56.10,32.54
-1.43,-65.95,23.42
-11.08,-61.65,28.24
-5.00,-63.09,26.52
-12.68,-58.96,28.76
-7.86,-62.73,26.86
-2.32,-68.28,21.18
-11.79,-59.50,29.27
-7.50,-64.52,25.14
-11.08,-62.37,25.14
-11.97,-57.89,30.48
-3.22,-69.90,19.80
-9.65,-64.52,25.48
-14.83,-59.32,28.93
-6.61,-65.06,25.31
-13.58,-60.58,29.96
-2.86,-66.67,22.39
-5.54,-61.47,28.07
-10.36,-55.56,29.96
-4.29,-64.52,23.42
-7.32,-59.32,29.45
-11.61,-55.74,32.54
-12.15,-53.77,32.37
-8.22,-60.58,28.58
-6.07,-59.50,29.96
-9.83,-55.74,32.89
-11.08,-54.84,33.75
-0.71,-63.45,29.27
-8.04,-56.46,33.58
-10.54,-51.08,35.30
-2.86,-58.43,32.37
-3.39,-54.66,31.51
-10.36,-50.18,34.78
-6.43,-53.41,35.13
-3.93,-55.56,33.06
-10.00,-43.01,36.51
-5.36,-45.88,37.54
1.43,-55.20,31.00
-4.64,-44.45,35.13
-7.50,-34.77,38.23
-1.97,-41.40,37.37
-0.54,-47.14,36.33
-1.61,-43.19,36.33
-8.57,-29.75,34.09
-4.29,-34.05,35.82
0.00,-46.60,35.13
-5.18,-34.95,35.99
-6.07,-28.68,35.13
-0.71,-39.43,36.85
-1.79,-41.94,36.16
-6.61,-34.95,37.02
-9.83,-30.29,34.27
-10.72,-24.73,35.47
-16.26,-32.80,34.61
-22.51,-43.73,33.41
-24.29,-56.63,27.21
-25.90,-63.27,23.59
-24.47,-66.85,17.74
-20.01,-65.95,22.04
-16.61,-65.06,23.25
-21.26,-66.49,20.49
-24.29,-69.18,15.50
-34.30,-66.31,3.79
-34.83,-67.21,9.82
-17.69,-71.15,9.82
-11.79,-69.90,16.88
-9.83,-72.23,12.91
-11.43,-71.33,14.46
-14.83,-69.72,14.29
-8.75,-70.79,15.33
-5.18,-67.93,20.49
-5.90,-68.28,21.87
-1.97,-67.21,21.52
-1.79,-63.80,25.83
-2.50,-60.58,27.55
-5.54,-62.91,26.69
-8.22,-62.01,27.21
-10.72,-63.45,26.52
-11.97,-62.91,26.00
-9.83,-66.49,23.25
-6.79,-67.39,20.66
0.36,-72.41,14.81
10.90,-70.08,4.65
24.47,-63.27,-2.24
21.79,-65.60,2.07
10.72,-69.90,12.74
7.50,-66.31,22.04
8.57,-60.94,26.52
7.15,-55.20,28.58
3.22,-53.77,31.00
-0.18,-48.21,34.61
0.18,-42.48,35.64
-3.93,-31.54,34.78
-10.00,-26.17,34.09
-22.87,-26.53,31.68
-31.26,-28.86,30.82
-36.44,-36.56,26.17
-40.19,-50.36,20.84
-38.05,-59.32,15.33
-41.62,-62.19,9.13
-43.94,-60.58,8.27
-40.55,-61.12,-1.55
-26.97,-69.72,-3.96
-21.08,-70.26,12.40
-9.11,-71.15,13.26
-3.22,-69.18,18.94
-3.93,-68.46,18.60
-6.07,-65.24,22.04
-6.61,-63.27,26.69
-9.83,-63.27,28.07
-14.65,-60.58,28.24
-16.79,-64.52,23.76
-19.29,-64.88,24.45
-19.83,-61.47,25.31
-19.11,-63.62,24.28
-18.22,-64.88,23.42
-11.43,-67.93,20.84
-5.36,-68.11,18.60
13.40,-68.28,13.26
24.83,-61.12,9.47
33.05,-50.36,6.37
35.91,-50.00,6.03
33.58,-49.82,11.71
25.72,-50.18,19.97
21.62,-48.93,24.97
16.97,-43.19,27.90
9.11,-35.31,33.58
-2.50,-25.45,33.41
-3.22,-11.47,26.52
0.36,-1.79,15.50
-3.04,-1.61,17.05
-4.11,-1.61,17.39
-4.29,-2.87,18.60
-5.72,-2.15,19.97
-5.90,-6.63,23.25
-13.58,-12.90,27.90
-27.51,-17.21,26.17
-39.12,-22.04,26.00
-42.52,-31.54,22.73
-46.80,-46.60,14.46
-48.77,-45.70,10.16
-45.20,-55.02,4.30
-33.58,-65.60,6.54
-20.19,-72.59,4.65
-11.08,-70.61,14.81
-2.86,-69.18,15.50
0.71,-68.11,17.22
-2.14,-63.45,25.14
-6.61,-58.96,30.13
-11.43,-51.97,32.72
-12.86,-51.62,32.03
-13.93,-54.48,32.37
-12.68,-54.30,31.17
-12.50,-59.86,29.62
-10.72,-61.65,28.24
-5.72,-63.45,26.52
-5.18,-64.34,26.35
8.93,-64.16,19.63
21.44,-61.29,14.12
24.12,-59.68,11.88
25.90,-57.89,13.60
22.87,-57.35,16.88
21.97,-56.10,20.84
19.47,-50.36,24.97
15.01,-44.45,29.62
10.00,-35.84,32.72
0.36,-31.54,34.78
-6.79,-22.22,33.06
-8.22,-13.98,28.93
-6.79,-10.75,25.83
-9.29,-11.47,27.21
-9.83,-21.33,31.51
-11.25,-34.59,35.99
-12.86,-37.28,36.85
-16.79,-38.00,35.13
-25.19,-38.17,33.23
-41.09,-48.03,20.66
-45.37,-55.20,5.17
-40.91,-61.83,2.58
-29.48,-70.43,0.86
-19.47,-71.51,12.23
-3.75,-72.59,12.91
-2.86,-69.90,15.50
-5.90,-70.79,14.64
-6.79,-71.33,18.25
-6.61,-63.27,25.66
-9.29,-59.14,28.58
-14.29,-59.14,30.31
-16.97,-58.61,29.45
-14.11,-55.02,30.82
-16.08,-54.84,31.00
-14.65,-55.56,32.03
-10.18,-58.61,29.10
-4.11,-62.91,26.00
14.65,-62.73,19.63
30.19,-53.23,9.13
33.41,-50.00,10.50
30.01,-52.69,14.81
24.12,-51.80,20.84
21.44,-49.11,25.14
20.36,-46.96,26.17
16.08,-40.15,31.00
0.54,-32.08,35.30
-12.50,-27.24,35.13
-19.29,-18.28,29.96
-23.76,-12.72,24.97
-25.72,-7.17,20.32
-30.37,-19.71,25.48
-33.94,-32.98,29.62
-38.23,-43.01,26.52
-42.87,-55.92,12.05
-42.16,-59.14,6.89
-17.51,-72.41,0.00
-6.61,-70.79,16.36
5.36,-66.67,18.25
3.04,-65.78,21.18
0.36,-62.73,26.86
-6.97,-56.81,31.86
-11.79,-46.96,35.82
-11.25,-49.65,35.30
-13.04,-52.51,33.92
-12.86,-55.56,32.72
-8.40,-59.68,28.07
-3.75,-65.06,24.28
6.97,-65.78,19.97
16.08,-65.24,16.53
21.44,-60.22,14.12
20.72,-58.43,19.97
15.18,-56.10,26.00
11.43,-50.18,30.31
11.79,-46.60,32.03
8.75,-38.17,33.23
2.32,-33.87,34.96
0.89,-24.91,31.86
-1.79,-10.04,22.73
-0.36,-3.94,18.25
-3.04,-2.69,15.67
-5.18,-3.76,20.49
-7.32,-10.93,25.66
-12.68,-16.31,30.13
-20.36,-16.13,28.58
-28.05,-24.91,30.82
-33.76,-35.67,29.79
-37.51,-46.96,23.76
-37.51,-45.88,23.42
-40.55,-44.27,23.25
-44.12,-91.22,17.74
-46.80,-46.96,15.50
-48.77,-50.36,11.54
-46.62,-48.93,14.64
-40.19,-61.12,9.47
-20.36,-72.41,-2.07
-10.00,-74.20,6.89
1.43,-70.97,9.99
2.32,-69.36,15.67
0.00,-66.85,19.11
-4.29,-63.09,26.17
-9.11,-64.70,28.41
-15.01,-60.22,29.62
-19.29,-57.35,29.96
-20.36,-56.28,29.62
-18.76,-62.19,24.97
-16.97,-65.78,24.97
-10.18,-70.08,21.87
2.50,-70.26,16.88
21.62,-62.19,12.91
34.83,-48.93,10.50
35.55,-45.70,11.19
33.58,-44.45,13.78
25.37,-48.75,21.35
19.47,-48.57,25.66
14.29,-39.79,32.03
